time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
18.600,-24.05,-30.27,-5.27,0,0
18.700,-35.17,-30.27,-5.27,0,0
18.800,-37.86,-31.16,-6.16,0,0
18.900,-40.59,-35.40,-10.40,0,0
19.000,-36.24,-36.37,-11.37,0,0
19.100,-32.27,-36.37,-11.37,0,0
19.200,-33.19,-36.37,-11.37,0,0
19.300,-16.32,-36.37,-11.37,0,0
19.400,-11.37,-36.37,-11.37,0,0
19.500,-23.20,-36.37,-11.37,0,0
19.600,-22.14,-36.37,-11.37,0,0
19.700,-17.34,-36.37,-11.37,0,0
19.800,-28.79,-36.37,-11.37,0,0
19.900,-28.65,-36.37,-11.37,0,0
20.000,-34.26,-36.37,-11.37,0,0
