timestamp_ms,rms_db,noise_floor_db,threshold_db,is_voice_active,calibration_state
1550,-53.9,-60.0,-45.0,false,calibrated
1560,-53.2,-60.0,-45.0,false,calibrated
1570,-54.0,-60.0,-45.0,false,calibrated
1580,-56.7,-60.0,-45.0,false,calibrated
1590,-53.9,-60.0,-45.0,false,calibrated
1600,-53.8,-60.0,-45.0,false,calibrated
1610,-52.7,-60.0,-45.0,false,calibrated
1620,-50.0,-60.0,-45.0,false,calibrated
1630,-51.7,-60.0,-45.0,false,calibrated
1640,-52.9,-59.9,-44.9,false,calibrated
1650,-51.0,-59.9,-44.9,false,calibrated
1660,-39.0,-59.9,-44.9,false,calibrated
1670,-29.8,-59.9,-44.9,false,calibrated
1680,-27.0,-59.9,-44.9,false,calibrated
1690,-26.2,-59.9,-44.9,false,calibrated
1700,-26.1,-59.9,-44.9,true,calibrated
1710,-26.1,-59.9,-44.9,true,calibrated
1720,-27.0,-59.9,-44.9,true,calibrated
1730,-27.7,-59.9,-44.9,true,calibrated
1740,-31.5,-59.9,-44.9,true,calibrated
1750,-34.9,-59.9,-44.9,true,calibrated
1760,-35.9,-59.9,-44.9,true,calibrated
1770,-34.7,-59.9,-44.9,true,calibrated
1780,-35.6,-59.9,-44.9,true,calibrated
1790,-36.0,-59.9,-44.9,true,calibrated
1800,-34.6,-59.9,-44.9,true,calibrated
1810,-36.0,-59.9,-44.9,true,calibrated
1820,-37.0,-59.9,-44.9,true,calibrated
1830,-37.8,-59.9,-44.9,true,calibrated
1840,-37.8,-59.9,-44.9,true,calibrated
1850,-40.0,-59.9,-44.9,true,calibrated
1860,-40.2,-59.9,-44.9,true,calibrated
1870,-40.0,-59.9,-44.9,true,calibrated
1880,-44.5,-59.9,-44.9,true,calibrated
1890,-36.2,-59.9,-44.9,true,calibrated
1900,-37.7,-59.9,-44.9,true,calibrated
1910,-37.4,-59.9,-44.9,true,calibrated
1920,-34.6,-59.9,-44.9,true,calibrated
1930,-34.3,-59.9,-44.9,true,calibrated
1940,-32.0,-59.9,-44.9,true,calibrated
1950,-34.5,-59.9,-44.9,true,calibrated
1960,-34.2,-59.9,-44.9,true,calibrated
1970,-38.4,-59.9,-44.9,true,calibrated
1980,-36.2,-59.9,-44.9,true,calibrated
1990,-32.1,-59.9,-44.9,true,calibrated
